artist_id,artist_name,stage_name,work_id,work_name,work_type,genre,release_date,notoriety_date,notable
13773,Xia Fang,NA,13772,Maritime Echoes,Album,Doom Metal,1996,NA,TRUE
13774,Xiulan Xie,NA,13772,Maritime Echoes,Album,Doom Metal,1996,NA,TRUE
13776,Li Lin,NA,13772,Maritime Echoes,Album,Doom Metal,1996,NA,TRUE
13779,Lagan Bhalla,NA,13777,Gravity's Anchor,Album,Oceanus Folk,2004,NA,TRUE
13783,Xiuying Cao,NA,13781,Lead Weight Blues,Song,Synthwave,2027,NA,TRUE
13787,Rachel Hogan,NA,13786,Concrete Destiny,Song,Dream Pop,2024,NA,TRUE
13788,Brandon Wilson,NA,13786,Concrete Destiny,Song,Dream Pop,2024,NA,TRUE
13789,John Brooks,NA,13786,Concrete Destiny,Song,Dream Pop,2024,NA,TRUE
13790,Kimberly Kim,NA,13786,Concrete Destiny,Song,Dream Pop,2024,NA,TRUE
13791,Jason Lewis,NA,13786,Concrete Destiny,Song,Dream Pop,2024,NA,TRUE
13792,Li Jin,NA,13786,Concrete Destiny,Song,Dream Pop,2024,NA,TRUE
13793,Min Jia,NA,13786,Concrete Destiny,Song,Dream Pop,2024,NA,TRUE
13795,Dean Mullins, Frankie Vale,13794,Where Are My Bones?,Song,Indie Rock,2020,NA,TRUE
13796,Valerie Stafford,NA,13794,Where Are My Bones?,Song,Indie Rock,2020,NA,TRUE
13797,Ruy Villa Coloma,NA,13794,Where Are My Bones?,Song,Indie Rock,2020,NA,TRUE
13798,Kristen Rice,NA,13794,Where Are My Bones?,Song,Indie Rock,2020,NA,TRUE
13801,Na Dong,NA,13800,The Artful Dodger's Lament,Song,Psychedelic Rock,2019,NA,TRUE
13802,Jim Miller,NA,13800,The Artful Dodger's Lament,Song,Psychedelic Rock,2019,NA,TRUE
13803,Yong Wei,NA,13800,The Artful Dodger's Lament,Song,Psychedelic Rock,2019,NA,TRUE
13806,Tao Jiang,NA,13805,Chasing Her Smile,Album,Americana,2017,NA,TRUE
13806,Tao Jiang,NA,14024,Currents of Forgotten Valleys,Song,Americana,2013,NA,TRUE
13807,Tao Feng,NA,13805,Chasing Her Smile,Album,Americana,2017,NA,TRUE
13810,Eric Briggs,NA,13808,Her Way or the Highway,Song,Dream Pop,2028,NA,TRUE
13810,Eric Briggs,NA,16317,Midsummer Gathering on the Farm,Song,Indie Folk,2000,NA,TRUE
13814,Jing Cui,NA,13813,Wrapped Around Her Wishes,Album,Dream Pop,2024,NA,TRUE
13816,Jie Fu,NA,13813,Wrapped Around Her Wishes,Album,Dream Pop,2024,NA,TRUE
13818,Dennis Mcdowell,NA,13817,Warsaw Veins,Song,Space Rock,2027,NA,TRUE
13818,Dennis Mcdowell,NA,16363,Counterpoint in Twilight,Song,Dream Pop,2027,NA,TRUE
13822,Ignatz Thanel-Hornich,NA,13821,Heritage in Red,Song,Doom Metal,2023,NA,TRUE
13825,James Cooper,NA,13824,Whispers Between Stanzas,Album,Indie Folk,2020,NA,TRUE
13826,Xiuying He,NA,13824,Whispers Between Stanzas,Album,Indie Folk,2020,NA,TRUE
13827,Ming Xie,NA,13824,Whispers Between Stanzas,Album,Indie Folk,2020,NA,TRUE
13828,Jing Kang,NA,13824,Whispers Between Stanzas,Album,Indie Folk,2020,NA,TRUE
13829,Guiying Chang,NA,13824,Whispers Between Stanzas,Album,Indie Folk,2020,NA,TRUE
13830,Wei Mo,NA,13824,Whispers Between Stanzas,Album,Indie Folk,2020,NA,TRUE
13835,Dawn Hopkins,NA,13834,Ink's Intimate Tongue,Song,Synthwave,2023,NA,TRUE
13837,Sara Berger,NA,13834,Ink's Intimate Tongue,Song,Synthwave,2023,NA,TRUE
13838,Kenneth Douglas,NA,13834,Ink's Intimate Tongue,Song,Synthwave,2023,NA,TRUE
13843,Theresa Jones,NA,13842,Echoes from Her Horizon,Album,Dream Pop,2030,NA,TRUE
13844,Sean Phillips,NA,13842,Echoes from Her Horizon,Album,Dream Pop,2030,NA,TRUE
13845,Ping Gu,NA,13842,Echoes from Her Horizon,Album,Dream Pop,2030,NA,TRUE
13846,Li Ren,NA,13842,Echoes from Her Horizon,Album,Dream Pop,2030,NA,TRUE
13847,Jun Jia,NA,13842,Echoes from Her Horizon,Album,Dream Pop,2030,NA,TRUE
13849,Lei Song,NA,13848,Silent Letters of Signe,Song,Jazz Surf Rock,2012,NA,TRUE
13851,Rómulo Huertas,NA,13850,Traced by Her Name,Song,Doom Metal,2024,NA,TRUE
13851,Rómulo Huertas,NA,14902,Memories of Fireflies,Song,Doom Metal,2020,NA,TRUE
13851,Rómulo Huertas,NA,16202,Echoes of Inquiry,Song,Synthwave,2018,NA,TRUE
13855,Jacopo Vianello,NA,13852,She Ignites,Song,Dream Pop,2029,NA,TRUE
13856,Giustino Carocci,NA,13852,She Ignites,Song,Dream Pop,2029,NA,TRUE
13857,Lara Scaramucci-Santi,NA,13852,She Ignites,Song,Dream Pop,2029,NA,TRUE
13858,Camilla Zaccagnini-Bertoni,NA,13852,She Ignites,Song,Dream Pop,2029,NA,TRUE
13859,Fortunata Zeffirelli,NA,13852,She Ignites,Song,Dream Pop,2029,NA,TRUE
13860,Emilio Farnese,NA,13852,She Ignites,Song,Dream Pop,2029,NA,TRUE
13862,Jessica Ward,NA,13861,Wildfire Woman,Song,Doom Metal,2023,NA,TRUE
13863,Meike Döhn,NA,13861,Wildfire Woman,Song,Doom Metal,2023,NA,TRUE
13867,Jo Stewart, $PARK,13866,Dynamite Dancing,Album,Indie Folk,2023,2023,TRUE
13868,Jake Bailey,NA,13866,Dynamite Dancing,Album,Indie Folk,2023,2023,TRUE
13870,Alicia Jordan,NA,13866,Dynamite Dancing,Album,Indie Folk,2023,2023,TRUE
13871,Ronald Yates,NA,13866,Dynamite Dancing,Album,Indie Folk,2023,2023,TRUE
13876,Li Hu,NA,13875,Runaway Rails,Song,Desert Rock,2023,NA,TRUE
13877,Jun Wan,NA,13875,Runaway Rails,Song,Desert Rock,2023,NA,TRUE
13878,Jing Duan,NA,13875,Runaway Rails,Song,Desert Rock,2023,NA,TRUE
13879,Na Kong,NA,13875,Runaway Rails,Song,Desert Rock,2023,NA,TRUE
13880,Tao Dai,NA,13875,Runaway Rails,Song,Desert Rock,2023,NA,TRUE
13881,Xiuying Ma,NA,13875,Runaway Rails,Song,Desert Rock,2023,NA,TRUE
13882,Chao Lai,NA,13875,Runaway Rails,Song,Desert Rock,2023,NA,TRUE
13884,Viktor Kreusel,NA,13883,Conductor's Heartbeat,Album,Indie Folk,2007,NA,TRUE
13885,Clemens Henck,NA,13883,Conductor's Heartbeat,Album,Indie Folk,2007,NA,TRUE
13886,Diether Lachmann,NA,13883,Conductor's Heartbeat,Album,Indie Folk,2007,NA,TRUE
13887,Marlene Juncken,NA,13883,Conductor's Heartbeat,Album,Indie Folk,2007,NA,TRUE
13890,Yong Lin,NA,13888,Citrus Speedway,Song,Doom Metal,2020,NA,TRUE
13892,Na Qin,NA,13891,Chrome and Tangerine,Song,Lo-Fi Electronica,1998,NA,TRUE
13894,Jun Luo,NA,13893,Roadside Mandarin,Song,Dream Pop,2024,NA,TRUE
13896,Wei Kong,NA,13893,Roadside Mandarin,Song,Dream Pop,2024,NA,TRUE
13897,Fang Han,NA,13893,Roadside Mandarin,Song,Dream Pop,2024,NA,TRUE
13898,Katie Bryant,NA,13893,Roadside Mandarin,Song,Dream Pop,2024,NA,TRUE
13901,Ryan Richards,NA,13900,Peels and Wheels,Song,Dream Pop,2017,NA,TRUE
13902,Tracy Vazquez,NA,13900,Peels and Wheels,Song,Dream Pop,2017,NA,TRUE
13905,Diana Trujillo,NA,13904,Forbidden Fleshy Appendage Insertion,Song,Indie Folk,2020,NA,TRUE
13906,Christina Robinson,NA,13904,Forbidden Fleshy Appendage Insertion,Song,Indie Folk,2020,NA,TRUE
13907,Sharon Parrish,NA,13904,Forbidden Fleshy Appendage Insertion,Song,Indie Folk,2020,NA,TRUE
13908,Brian Nguyen,NA,13904,Forbidden Fleshy Appendage Insertion,Song,Indie Folk,2020,NA,TRUE
13909,Robert Anderson,NA,13904,Forbidden Fleshy Appendage Insertion,Song,Indie Folk,2020,NA,TRUE
13911,Samantha Snow,NA,13904,Forbidden Fleshy Appendage Insertion,Song,Indie Folk,2020,NA,TRUE
13912,Morgan Brown,NA,13904,Forbidden Fleshy Appendage Insertion,Song,Indie Folk,2020,NA,TRUE
13914,Heinz-Georg Bolzmann,NA,13913,Marcus and the Meaty Nostril Dilemma,Album,Indie Folk,2017,NA,TRUE
13917,Jie Feng,NA,13916,Culinary Cranial Complications,Song,Dream Pop,2029,NA,TRUE
13918,Yang Su,NA,13916,Culinary Cranial Complications,Song,Dream Pop,2029,NA,TRUE
13919,Xiulan Liang,NA,13916,Culinary Cranial Complications,Song,Dream Pop,2029,NA,TRUE
13920,Li Lei,NA,13916,Culinary Cranial Complications,Song,Dream Pop,2029,NA,TRUE
13921,Alexander Ramirez,NA,13916,Culinary Cranial Complications,Song,Dream Pop,2029,NA,TRUE
13927,Nataniel Nazarewicz,NA,13926,The Last Furlong,Album,Synthwave,2020,NA,TRUE
13928,Róża Bełz,NA,13926,The Last Furlong,Album,Synthwave,2020,NA,TRUE
13929,Jeremi Pronobis,NA,13926,The Last Furlong,Album,Synthwave,2020,NA,TRUE
13932,Mary Williams,NA,13931,Swift Paths of Linguistic Harmony,Song,Southern Gothic Rock,2016,NA,TRUE
13935,Jun Chen,NA,13934,Bridges Between Words and Worlds,Song,Indie Folk,2026,NA,TRUE
13936,Qiang Yan,NA,13934,Bridges Between Words and Worlds,Song,Indie Folk,2026,NA,TRUE
13937,Juan Zou,NA,13934,Bridges Between Words and Worlds,Song,Indie Folk,2026,NA,TRUE
13938,Yang Xie,NA,13934,Bridges Between Words and Worlds,Song,Indie Folk,2026,NA,TRUE
13939,Hüseyin Paffrath,NA,13934,Bridges Between Words and Worlds,Song,Indie Folk,2026,NA,TRUE
13942,Juan Zhao,NA,13941,Melody of Shared Understanding,Song,Synthwave,2010,NA,TRUE
13943,Ping Jiang,NA,13941,Melody of Shared Understanding,Song,Synthwave,2010,NA,TRUE
13944,Gang Fan,NA,13941,Melody of Shared Understanding,Song,Synthwave,2010,NA,TRUE
13946,Xia Fan,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13947,Brenda Day,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13948,Kelly Kim,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13949,Yong Fang,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13950,Ming Zhong,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13951,Juan Liu,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13952,Ping Wen,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13953,Willie Johnson,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13954,Luis Green,NA,13945,Dust and Mirages,Song,Dream Pop,2029,NA,TRUE
13958,Mees Oude Heer,Midnight Herald,13957,Echoes of the Final Horizon,Song,Indie Rock,2026,NA,TRUE
13959,Jennifer Vang,NA,13957,Echoes of the Final Horizon,Song,Indie Rock,2026,NA,TRUE
13962,Na Ren,NA,13961,Twilight of Infinite Endings,Album,Indie Folk,2020,NA,TRUE
13963,Yan Ye,NA,13961,Twilight of Infinite Endings,Album,Indie Folk,2020,NA,TRUE
13970,Jerzy Ksel,NA,13969,Copper and Silver Whispers,Song,Jazz Surf Rock,2022,NA,TRUE
13971,Lilla Giammusso,NA,13969,Copper and Silver Whispers,Song,Jazz Surf Rock,2022,NA,TRUE
13972,Salvi Giorgetti,NA,13969,Copper and Silver Whispers,Song,Jazz Surf Rock,2022,NA,TRUE
13974,Agata Bähr-Metz,NA,13973,Loose Change Lullaby,Song,Doom Metal,2023,NA,TRUE
13975,Gudrun Atzler,NA,13973,Loose Change Lullaby,Song,Doom Metal,2023,NA,TRUE
13977,Agnolo Zaccardo-Leonetti,Midnight Apparatus,13976,Coins of Forgotten Dreams,Song,Indie Rock,2026,NA,TRUE
13980,Wei Xu,NA,13978,Pocket Change Ballad,Song,Space Rock,2017,NA,TRUE
13981,Guiying Deng,NA,13978,Pocket Change Ballad,Song,Space Rock,2017,NA,TRUE
13982,Thomas Leon,NA,13978,Pocket Change Ballad,Song,Space Rock,2017,NA,TRUE
13983,Chao Yuan,NA,13978,Pocket Change Ballad,Song,Space Rock,2017,NA,TRUE
13987,Xiuying Cai, PRVYER,13986,Silhouettes of Unwritten Lines,Song,Dream Pop,2010,NA,TRUE
13988,Tao Yuan,NA,13986,Silhouettes of Unwritten Lines,Song,Dream Pop,2010,NA,TRUE
13993,Jeffery Williams,NA,13991,Hold On Tight,Song,Doom Metal,2013,NA,TRUE
13995,Martin Anderson,NA,13994,After the Storm,Song,Dream Pop,2020,2020,TRUE
13998,Claudius Geißler,NA,13997,Healing Together,Album,Doom Metal,2010,NA,TRUE
13999,Gerard Hornig,NA,13997,Healing Together,Album,Doom Metal,2010,NA,TRUE
13999,Gerard Hornig,NA,15244,The White Rose of Scotland,Song,Doom Metal,2020,NA,TRUE
14000,Ildiko Carsten-Thies,NA,13997,Healing Together,Album,Doom Metal,2010,NA,TRUE
14000,Ildiko Carsten-Thies,NA,15244,The White Rose of Scotland,Song,Doom Metal,2020,NA,TRUE
14001,Antonia Mülichen,NA,13997,Healing Together,Album,Doom Metal,2010,NA,TRUE
14002,Krystyna Lübs,NA,13997,Healing Together,Album,Doom Metal,2010,NA,TRUE
14002,Krystyna Lübs,NA,15244,The White Rose of Scotland,Song,Doom Metal,2020,NA,TRUE
14005,Ming Wan,NA,14003,Breathe Through This,Song,Synthwave,2028,NA,TRUE
14008,Eckard Werner,NA,14007,"Tiny Seeds, Endless Horizons",Song,Southern Gothic Rock,2021,NA,TRUE
14010,Milo Hendriks,NA,14007,"Tiny Seeds, Endless Horizons",Song,Southern Gothic Rock,2021,NA,TRUE
14012,James George,NA,14011,Whispers of Potential,Song,Southern Gothic Rock,2017,NA,TRUE
14015,Ralph Johnston,NA,14014,Microscopic Beginnings,Song,Dream Pop,2024,NA,TRUE
14017,Daniel Edwards,NA,14014,Microscopic Beginnings,Song,Dream Pop,2024,NA,TRUE
14018,Deborah Brown,NA,14014,Microscopic Beginnings,Song,Dream Pop,2024,NA,TRUE
14019,Stacy Bryant,NA,14014,Microscopic Beginnings,Song,Dream Pop,2024,NA,TRUE
14022,Fang Yi,NA,14021,The Quiet Spark,Song,Dream Pop,2020,2020,TRUE
14026,Derek Baxter, DR3AM,14025,Waterlines and Ridge Shadows,Album,Dream Pop,2007,NA,TRUE
14029,Tao Fang,NA,14025,Waterlines and Ridge Shadows,Album,Dream Pop,2007,NA,TRUE
14032,Lindsey Broeshart,NA,14030,Echoes Between Water and Height,Song,Indie Folk,2023,NA,TRUE
14033,Fernanda Carocci,NA,14030,Echoes Between Water and Height,Song,Indie Folk,2023,NA,TRUE
14036,Alexander Budig,NA,14035,Desgastado por la Rutina,Song,Doom Metal,2020,NA,TRUE
14041,Yong Cheng,NA,14039,Cobblestone Whispers,Song,Americana,2017,NA,TRUE
14042,Jing Guo,NA,14039,Cobblestone Whispers,Song,Americana,2017,NA,TRUE
14043,Chao Yuan,NA,14039,Cobblestone Whispers,Song,Americana,2017,NA,TRUE
14046,Yan Zhu,NA,14045,Seine's Midnight Bloom,Song,Lo-Fi Electronica,2011,2011,TRUE
14046,Yan Zhu,NA,15831,Pulse of the Street,Song,Lo-Fi Electronica,2028,NA,TRUE
14049,Raymond Robinson,NA,14048,Lavender and Lace of the Left Bank,Song,Indie Folk,2017,NA,TRUE
14050,David Flores,NA,14048,Lavender and Lace of the Left Bank,Song,Indie Folk,2017,NA,TRUE
14051,Lance Garcia,NA,14048,Lavender and Lace of the Left Bank,Song,Indie Folk,2017,NA,TRUE
14052,Valerie Pena,NA,14048,Lavender and Lace of the Left Bank,Song,Indie Folk,2017,NA,TRUE
14054,Jie Cao,NA,14053,The Broken Halo of Sally S.,Album,Psychedelic Rock,2022,NA,TRUE
14055,Ming Lei,NA,14053,The Broken Halo of Sally S.,Album,Psychedelic Rock,2022,NA,TRUE
14056,Miss Allison King,NA,14053,The Broken Halo of Sally S.,Album,Psychedelic Rock,2022,NA,TRUE
14059,Richard Cook,NA,14058,Saints and Sinners in Row G,Song,Space Rock,2027,NA,TRUE
14060,Gary Edwards,NA,14058,Saints and Sinners in Row G,Song,Space Rock,2027,NA,TRUE
14061,James Perry,NA,14058,Saints and Sinners in Row G,Song,Space Rock,2027,NA,TRUE
14063,Erica Poole,NA,14058,Saints and Sinners in Row G,Song,Space Rock,2027,NA,TRUE
14064,Cassandra Hernandez,NA,14058,Saints and Sinners in Row G,Song,Space Rock,2027,NA,TRUE
14068,Isis van Tours-Kathagen, Eden,14067,Echoes of Ararat's Peaks,Song,Indie Rock,2028,NA,TRUE
14069,Yong Hou,NA,14067,Echoes of Ararat's Peaks,Song,Indie Rock,2028,NA,TRUE
14070,Li Zhou,NA,14067,Echoes of Ararat's Peaks,Song,Indie Rock,2028,NA,TRUE
14071,Chao Qiu,NA,14067,Echoes of Ararat's Peaks,Song,Indie Rock,2028,NA,TRUE
14073,Li Kang,NA,14072,Rhythm of the Armenian Highlands,Song,Desert Rock,2026,NA,TRUE
14076,Katrina Valentine, Vector Blue,14075,Melodies of Golden Light,Song,Psychedelic Rock,2010,NA,TRUE
14077,Laura Roberts,NA,14075,Melodies of Golden Light,Song,Psychedelic Rock,2010,NA,TRUE
14078,Matthew Li,NA,14075,Melodies of Golden Light,Song,Psychedelic Rock,2010,NA,TRUE
14079,Kyle Daniel,NA,14075,Melodies of Golden Light,Song,Psychedelic Rock,2010,NA,TRUE
14081,Xia Xiong,NA,14080,Harmonies Under Open Skies,Song,Dream Pop,2026,NA,TRUE
14083,Richard Kennedy,NA,14082,Radiant Chorus at Dawn,Album,Darkwave,2013,2013,TRUE
14084,Lei Liu,NA,14082,Radiant Chorus at Dawn,Album,Darkwave,2013,2013,TRUE
14087,Yong Shen,NA,14086,Sunbeam Serenade,Song,Doom Metal,2005,NA,TRUE
14089,Ping Xiang,NA,14088,Sealskin Secrets,Song,Desert Rock,2029,2029,TRUE
14090,Na Zou,NA,14088,Sealskin Secrets,Song,Desert Rock,2029,2029,TRUE
14092,Wei Lu,NA,14091,Tides of Transformation,Song,Synthwave,2023,NA,TRUE
14093,Juan Yang,NA,14091,Tides of Transformation,Song,Synthwave,2023,NA,TRUE
14096,Hridaan Rout,NA,14095,Sule Skerry's Lament,Song,Synthwave,2027,NA,TRUE
14098,Rebecca Webb,NA,14097,Strings of the Homeland,Song,Psychedelic Rock,2007,NA,TRUE
14100,Martino Federico,NA,14099,Acoustic Roots Revival,Song,Indie Folk,2023,NA,TRUE
14101,Kimberly Porter,NA,14099,Acoustic Roots Revival,Song,Indie Folk,2023,NA,TRUE
14103,Michael Benson,NA,14102,Whispers from the Village Square,Song,Psychedelic Rock,2028,NA,TRUE
14105,Wanda Ray,NA,14102,Whispers from the Village Square,Song,Psychedelic Rock,2028,NA,TRUE
14106,Amy Carroll,NA,14102,Whispers from the Village Square,Song,Psychedelic Rock,2028,NA,TRUE
14108,Tao Hu,NA,14107,Folklore's Heartbeat,Song,Blues Rock,2020,2033,TRUE
14110,Abraham Becker,NA,14109,Frozen Boulevards,Song,Indie Pop,1993,NA,TRUE
14113,Cheryl Delgado,NA,14112,Streetlights in Snow,Album,Synthwave,2021,2021,TRUE
14113,Cheryl Delgado,NA,15673,Tears Between the Silences,Song,Darkwave,2017,NA,TRUE
14114,Vittoria Mazzanti,NA,15673,Tears Between the Silences,Song,Darkwave,2017,NA,TRUE
14115,Barbara Smith,NA,14112,Streetlights in Snow,Album,Synthwave,2021,2021,TRUE
14119,Jie Huang,NA,14118,Whispers Between Snowflakes,Song,Indie Folk,2017,NA,TRUE
14121,Chao Chen,NA,14120,Detroit Metal Rhythm,Song,Dream Pop,2028,NA,TRUE
14122,Ming Xiang,NA,14120,Detroit Metal Rhythm,Song,Dream Pop,2028,NA,TRUE
14122,Ming Xiang,NA,16522,Puncture Point,Song,Doom Metal,2029,NA,TRUE
14123,Jing Zhu,NA,14120,Detroit Metal Rhythm,Song,Dream Pop,2028,NA,TRUE
14126,Cheryl Walker,NA,14125,Precision and Chrome,Song,Indie Folk,2017,2026,TRUE
14127,Kelly Gilbert,NA,14125,Precision and Chrome,Song,Indie Folk,2017,2026,TRUE
14130,Jing Du,NA,14129,Quill and Ink,Song,Desert Rock,2025,NA,TRUE
14131,Dustin Newman,NA,14129,Quill and Ink,Song,Desert Rock,2025,NA,TRUE
14131,Dustin Newman,NA,15760,Existential Riddle,Album,Synthwave,2026,NA,TRUE
14132,Qiang Lu,NA,14129,Quill and Ink,Song,Desert Rock,2025,NA,TRUE
14133,Jun Han,NA,15760,Existential Riddle,Album,Synthwave,2026,NA,TRUE
14135,Gang Zou,Lunar Confetti,14134,Stratford's Prodigy,Song,Lo-Fi Electronica,2029,NA,TRUE
14137,Ashley Andrade,NA,14136,Sonnets of the Heart,Song,Doom Metal,2013,NA,TRUE
14138,Timothy Lin,NA,14136,Sonnets of the Heart,Song,Doom Metal,2013,NA,TRUE
14139,Darrell Wilson,NA,14136,Sonnets of the Heart,Song,Doom Metal,2013,NA,TRUE
14140,Laura Moore,NA,14136,Sonnets of the Heart,Song,Doom Metal,2013,NA,TRUE
14142,Mechthilde Kühnert,NA,14141,Words Beyond Time,Song,Doom Metal,2023,NA,TRUE
14145,Maike Trubin,NA,14143,The Crusader's Lament,Song,Darkwave,2017,NA,TRUE
14147,Yan Chen,NA,14146,Armor of Passion,Song,Jazz Surf Rock,2028,NA,TRUE
14148,Min Qiao,NA,14146,Armor of Passion,Song,Jazz Surf Rock,2028,NA,TRUE
14149,Guiying Su,NA,14146,Armor of Passion,Song,Jazz Surf Rock,2028,NA,TRUE
14150,Tao Huang,NA,14146,Armor of Passion,Song,Jazz Surf Rock,2028,NA,TRUE
14152,James Copeland,NA,14151,Kingdoms of Desire,Song,Southern Gothic Rock,2014,NA,TRUE
14158,Dusan Ullmann,NA,14157,Silhouettes of Uncertainty,Song,Blues Rock,1987,NA,TRUE
14158,Dusan Ullmann,NA,15055,Tre melankolske vers,Song,Blues Rock,2014,NA,TRUE
14160,Paweł Gęca,NA,14159,Festive Thresholds and Candlelit Dreams,Song,Dream Pop,2018,2018,TRUE
14161,Liwia Cygal,NA,14159,Festive Thresholds and Candlelit Dreams,Song,Dream Pop,2018,2018,TRUE
14162,Adrian Jeszka,NA,14159,Festive Thresholds and Candlelit Dreams,Song,Dream Pop,2018,2018,TRUE
14170,Michael French,NA,14169,Echoes of Family's Sacred Moments,Song,Psychedelic Rock,2022,NA,TRUE
14171,Matthew Robertson,NA,15279,Windsor's Whispered Legacy,Song,Dream Pop,2024,NA,TRUE
14172,Kathleen Harvey,NA,15279,Windsor's Whispered Legacy,Song,Dream Pop,2024,NA,TRUE
14176,Fang Ren,NA,14175,Our Unwritten Story,Song,Emo/Pop Punk,2031,NA,TRUE
14178,Wei Sun,NA,14177,Between the Lines of We,Album,Americana,2020,NA,TRUE
14179,Lei Ma,NA,14177,Between the Lines of We,Album,Americana,2020,NA,TRUE
14180,Jie Xu,NA,14177,Between the Lines of We,Album,Americana,2020,NA,TRUE
14181,Guiying Ye,NA,14177,Between the Lines of We,Album,Americana,2020,NA,TRUE
14189,Wei Shen,NA,14187,Definitions of Together,Song,Synthwave,2023,2030,TRUE
14190,Yan Lin,NA,14187,Definitions of Together,Song,Synthwave,2023,2030,TRUE
14192,Ping Pan,NA,14191,Viento y Marea,Song,Dream Pop,2026,2026,TRUE
14193,Guiying Gao,NA,14191,Viento y Marea,Song,Dream Pop,2026,2026,TRUE
14194,Ping Yao,NA,14191,Viento y Marea,Song,Dream Pop,2026,2026,TRUE
14195,Min Guo,NA,14191,Viento y Marea,Song,Dream Pop,2026,2026,TRUE
14196,Guiying Chen,NA,14191,Viento y Marea,Song,Dream Pop,2026,2026,TRUE
14199,Juan Dong,NA,14198,Timón de Esperanza,Song,Oceanus Folk,2022,NA,TRUE
14200,Guiying Ma,NA,14198,Timón de Esperanza,Song,Oceanus Folk,2022,NA,TRUE
14205,Rosalinde Kreusel-Mühle,NA,14204,Rhythms of the Unseen,Song,Doom Metal,2013,NA,TRUE
14207,Melinda Austin,Marcus Lane,14206,Distant Melodies,Song,Synthpop,2013,NA,TRUE
14208,Juan Li,NA,14206,Distant Melodies,Song,Synthpop,2013,NA,TRUE
14209,Guiying Fu,NA,14206,Distant Melodies,Song,Synthpop,2013,NA,TRUE
14213,Kelly Smith,NA,14211,Eternal Worship,Song,Dream Pop,2021,NA,TRUE
14214,Juan Xiao,NA,14211,Eternal Worship,Song,Dream Pop,2021,NA,TRUE
14215,Yang He,NA,14211,Eternal Worship,Song,Dream Pop,2021,NA,TRUE
14224,Tiffany Acevedo, The Maven,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14226,David Mueller,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14227,Joseph Choi,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14228,Donna Davidson,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14230,Jennifer Thomas,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14231,Peter Johnson,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14233,Brandi Daugherty,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14234,Lisa Lopez,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14235,Raymond Marshall,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14236,Joseph Huang,NA,14223,Anchored Hearts,Song,Psychedelic Rock,2024,2024,TRUE
14244,Rebecca Marshall,NA,14242,Whispers from the Silver Screen,Song,Post-Apocalyptic Folk,2026,NA,TRUE
14245,Charles Snyder,NA,14242,Whispers from the Silver Screen,Song,Post-Apocalyptic Folk,2026,NA,TRUE
14246,Joseph Rey,NA,14242,Whispers from the Silver Screen,Song,Post-Apocalyptic Folk,2026,NA,TRUE
14247,Ashley Osborne,NA,14242,Whispers from the Silver Screen,Song,Post-Apocalyptic Folk,2026,NA,TRUE
14248,Melissa Matthews,NA,14242,Whispers from the Silver Screen,Song,Post-Apocalyptic Folk,2026,NA,TRUE
14249,Danny Brooks,NA,14242,Whispers from the Silver Screen,Song,Post-Apocalyptic Folk,2026,NA,TRUE
14252,Elakshi Shukla,NA,14250,Borrowed Noir Identity,Song,Indie Rock,2028,NA,TRUE
14254,Romil Sibal,NA,14250,Borrowed Noir Identity,Song,Indie Rock,2028,NA,TRUE
14257,Christopher Hill,NA,14256,Roots of Roma,Song,Dream Pop,2026,NA,TRUE
14258,Carl Serrano,NA,14256,Roots of Roma,Song,Dream Pop,2026,NA,TRUE
14259,Ryan Conley,NA,14256,Roots of Roma,Song,Dream Pop,2026,NA,TRUE
14261,Nicole Smith,NA,14256,Roots of Roma,Song,Dream Pop,2026,NA,TRUE
14263,Ping Zhu,NA,14262,Mediterranean Blood,Song,Emo/Pop Punk,2020,2020,TRUE
14265,Michael Jones,NA,14264,Passport to Passion,Song,Americana,2000,NA,TRUE
14267,Ryohei Sato,NA,14266,Bella Vita Rhythm,Album,Indie Folk,2010,NA,TRUE
14268,Steve Washington,NA,14266,Bella Vita Rhythm,Album,Indie Folk,2010,NA,TRUE
14270,Evelien Becht-Versluijs,NA,14269,Arterial Intersection,Song,Alternative Rock,2031,2031,TRUE
